CaseNo,Address_1,DateOpened_1,CaseType,OpenClosed,Status,StatusDate_1
36170000SIGNS            ,0 Mcconnells Trce,09/24/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/26/2014
26220260W2               ,260 Forest Hill Dr,09/24/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/25/2014
35336400W4               ,6400 Polo Club Blvd,09/24/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/25/2014
19171393W6               ,1393 Trent Blvd,09/24/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/25/2014
30620209W8               ,209 Old Georgetown St,09/24/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/24/2014
05920365SIGNS            ,365 Duke Rd,09/24/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/24/2014
31453388                 ,3388 Greentree Pl,09/24/2014,Housing   ,Open  ,Complaint Received                                ,09/24/2014
31582985S                ,2985 Masters View Rd,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
31582948S                ,2948 Masters View Rd,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
31582993S                ,2993 Masters View Rd,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
31100224S                ,224 Woodbrook Pl,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
31112900S                ,2900 Woodbrook Ct,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
31112909S                ,2909 Woodbrook Ct,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
31112917S                ,2917 Woodbrook Ct,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
01593401S                ,3401 Bellefonte Dr,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
01593405S                ,3405 Bellefonte Dr,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
01593409S                ,3409 Bellefonte Dr,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
16060401S2               ,401 Ridgeway Rd,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
21030125-127S            ,125-127 Woodland Ave,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
15170533S                ,533 Plainview Rd,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
09072391S                ,2391 Heather Way,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
09072395S                ,2395 Heather Way,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
03600906S2               ,906 Celia Ln,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
01461703S3               ,1703 Beacon Hill Rd,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
15111520S                ,1520 Pine Meadow Rd,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
15111521S                ,1521 Pine Meadow Rd,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
16370228S                ,228 Rosemont Garden,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
16370245S                ,245 Rosemont Garden,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
19720227S                ,227 W Vista St,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
19720231S                ,231 W Vista St,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
22360871S                ,871 Jairus Dr,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
01720669S                ,669 Berry Ln,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
01720677S                ,677 Berry Ln,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
01720681S                ,681 Berry Ln,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
01720685S                ,685 Berry Ln,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
00550165-4               ,165 Arceme Ave,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/29/2014
20500520CONDEM           ,520 Wilderness Rd,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
20500520BRDUP-2          ,520 Wilderness Rd,09/24/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/24/2014
22151110S                ,1110 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151114S                ,1114 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151118S                ,1118 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151122S                ,1122 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151130S                ,1130 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151146S                ,1146 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151162S                ,1162 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151178S                ,1178 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151183S                ,1183 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151186S                ,1186 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151187S                ,1187 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
22151195S                ,1195 Rockbridge Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
29244713S                ,4713 Sunny Pt,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
01720656S                ,656 Berry Ln,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
01720660S                ,660 Berry Ln,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
01720668S                ,668 Berry Ln,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
04172033-2               ,2033 Clays Mill Rd,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/03/2014
28911843                 ,1843 Timber Creek Dr,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/23/2014
09300852-2               ,852 W High St,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/25/2014
15033463#A               ,3463 Pimlico Pkwy #A,09/23/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/25/2014
07832559W                ,2559 Georgetown Rd,09/23/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/24/2014
11451408SIGNS            ,1408 Leestown Rd,09/23/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/24/2014
00231891W                ,1891 Alexandria Dr,09/23/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/23/2014
00430641W23              ,641 Anniston Dr,09/23/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/24/2014
09290530W                ,530 E High St,09/23/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/24/2014
13970000SIGNS140         ,0 Nicholasville Rd,09/23/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/24/2014
36780207W                ,207 Legends Ln,09/23/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/24/2014
20161055W2               ,1055 Wellington Way,09/23/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/29/2014
00430563W2               ,563 Anniston Dr,09/23/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/23/2014
14121130W3               ,1130 Oak Hill Dr,09/23/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/23/2014
00710241W                ,241 S Ashland Ave,09/23/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/24/2014
21140690W22              ,690 Woodward Ln,09/23/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/24/2014
43152512W5               ,2512 Treeline Way,09/23/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/24/2014
23954584W2               ,4584 Longbridge Ln,09/23/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/24/2014
00573509W4               ,3509 Arden Pl,09/23/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/25/2014
15570221W2               ,221 Quebec Way,09/23/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/25/2014
42892701W                ,2701 Meadowsweet Ln,09/23/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,09/24/2014
17881264W                ,1264 Standish Way,09/23/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,09/25/2014
14923204SIGNS            ,3204 Pepperhill Rd,09/23/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,09/24/2014
35540441W3               ,441 Lemon Drop Ln,09/23/2014,Nuisance  ,Open  ,Nuisance w/Civil Penalty                          ,09/26/2014
08181341W9               ,1341 Grafton Dr,09/23/2014,Nuisance  ,Open  ,Nuisance w/Civil Penalty                          ,09/24/2014
13572893W5               ,2893 Mt Mckinley Way,09/23/2014,Nuisance  ,Open  ,Nuisance w/Civil Penalty                          ,09/24/2014
14482696W12              ,2696 Paddock Ct,09/23/2014,Nuisance  ,Open  ,Nuisance w/Civil Penalty                          ,09/24/2014
44501925W2               ,1925 Falling Leaves Ln,09/22/2014,Nuisance  ,Open  ,Nuisance w/Civil Penalty                          ,09/24/2014
07651272W7               ,1272 Gainesway Dr,09/22/2014,Nuisance  ,Open  ,Nuisance w/Civil Penalty                          ,09/24/2014
42882704W3               ,2704 Kearney Creek Ln,09/22/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,09/24/2014
12512033W12              ,2033 Mark Ave,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/26/2014
10871990W3               ,1990 Knight Ln,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/26/2014
00690301W7               ,301 Ash St,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/26/2014
25162404W                ,2404 Scenic Ct,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/25/2014
28500701W                ,701 Fernwood Ct,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/29/2014
07030536-538W6           ,536-538 W Fifth St,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/22/2014
19262241W3               ,2241 Tucson Dr,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/23/2014
19292370W8               ,2370 Tulsa Rd,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/23/2014
21340337W3               ,337 Zandale Dr,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/23/2014
11313461W5               ,3461 Laredo Dr,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/23/2014
15570217W11              ,217 Quebec Way,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/24/2014
13800319W8               ,319 Nelson Ave,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/23/2014
05250817W2               ,817 Darley Dr,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/23/2014
02850141W4               ,141 Burnett Ave,09/22/2014,Nuisance  ,Open  ,Nuisance - Open                                   ,09/23/2014
19262330W7               ,2330 Tucson Dr,09/22/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/22/2014
00710239W                ,239 S Ashland Ave,09/22/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,09/23/2014
